County Code, County Name, Precinct Code, Contest Code, Contest Name, Party, Candidate Code , Candidate Name, Candidate Votes, Contest Votes, Pecentage,office,candidate,party
2, Berkeley,15,90, Straight Ticket, C, CON, Constitution Party,2,1230,0.16%,Straight Ticket,Constitution Party,C
2, Berkeley,16,90, Straight Ticket, C, CON, Constitution Party,1,2655,0.04%,Straight Ticket,Constitution Party,C
2, Berkeley,17,90, Straight Ticket, C, CON, Constitution Party,2,1485,0.13%,Straight Ticket,Constitution Party,C
2, Berkeley,18,90, Straight Ticket, C, CON, Constitution Party,0,1815,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley, 18A,90, Straight Ticket, C, CON, Constitution Party,0,540,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,19,90, Straight Ticket, C, CON, Constitution Party,2,1584,0.13%,Straight Ticket,Constitution Party,C
2, Berkeley,2,90, Straight Ticket, C, CON, Constitution Party,1,2001,0.05%,Straight Ticket,Constitution Party,C
2, Berkeley,20,90, Straight Ticket, C, CON, Constitution Party,1,1638,0.06%,Straight Ticket,Constitution Party,C
2, Berkeley,21,90, Straight Ticket, C, CON, Constitution Party,0,2295,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,22,90, Straight Ticket, C, CON, Constitution Party,2,1380,0.14%,Straight Ticket,Constitution Party,C
2, Berkeley, 22A,90, Straight Ticket, C, CON, Constitution Party,1,1296,0.08%,Straight Ticket,Constitution Party,C
2, Berkeley,23,90, Straight Ticket, C, CON, Constitution Party,1,3114,0.03%,Straight Ticket,Constitution Party,C
2, Berkeley,24,90, Straight Ticket, C, CON, Constitution Party,1,1929,0.05%,Straight Ticket,Constitution Party,C
2, Berkeley,25,90, Straight Ticket, C, CON, Constitution Party,0,1827,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,26,90, Straight Ticket, C, CON, Constitution Party,2,1818,0.11%,Straight Ticket,Constitution Party,C
2, Berkeley,27,90, Straight Ticket, C, CON, Constitution Party,1,2625,0.04%,Straight Ticket,Constitution Party,C
2, Berkeley,28,90, Straight Ticket, C, CON, Constitution Party,2,2043,0.10%,Straight Ticket,Constitution Party,C
2, Berkeley,29,90, Straight Ticket, C, CON, Constitution Party,0,2037,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,30,90, Straight Ticket, C, CON, Constitution Party,3,1680,0.18%,Straight Ticket,Constitution Party,C
2, Berkeley,32,90, Straight Ticket, C, CON, Constitution Party,1,2007,0.05%,Straight Ticket,Constitution Party,C
2, Berkeley,34,90, Straight Ticket, C, CON, Constitution Party,0,1980,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,35,90, Straight Ticket, C, CON, Constitution Party,2,2421,0.08%,Straight Ticket,Constitution Party,C
2, Berkeley,36,90, Straight Ticket, C, CON, Constitution Party,2,2934,0.07%,Straight Ticket,Constitution Party,C
2, Berkeley,38,90, Straight Ticket, C, CON, Constitution Party,3,2409,0.12%,Straight Ticket,Constitution Party,C
2, Berkeley,39,90, Straight Ticket, C, CON, Constitution Party,2,4692,0.04%,Straight Ticket,Constitution Party,C
2, Berkeley,40,90, Straight Ticket, C, CON, Constitution Party,0,3033,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,41,90, Straight Ticket, C, CON, Constitution Party,0,2724,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,42,90, Straight Ticket, C, CON, Constitution Party,0,1527,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,43,90, Straight Ticket, C, CON, Constitution Party,0,540,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley, 43A,90, Straight Ticket, C, CON, Constitution Party,1,1227,0.08%,Straight Ticket,Constitution Party,C
2, Berkeley,44,90, Straight Ticket, C, CON, Constitution Party,1,1113,0.09%,Straight Ticket,Constitution Party,C
2, Berkeley,45,90, Straight Ticket, C, CON, Constitution Party,2,2424,0.08%,Straight Ticket,Constitution Party,C
2, Berkeley,46,90, Straight Ticket, C, CON, Constitution Party,0,1020,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley, 46A,90, Straight Ticket, C, CON, Constitution Party,1,1605,0.06%,Straight Ticket,Constitution Party,C
2, Berkeley,47,90, Straight Ticket, C, CON, Constitution Party,1,2379,0.04%,Straight Ticket,Constitution Party,C
2, Berkeley,48,90, Straight Ticket, C, CON, Constitution Party,1,2805,0.04%,Straight Ticket,Constitution Party,C
2, Berkeley,49,90, Straight Ticket, C, CON, Constitution Party,2,2532,0.08%,Straight Ticket,Constitution Party,C
2, Berkeley,5,90, Straight Ticket, C, CON, Constitution Party,0,1836,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,50,90, Straight Ticket, C, CON, Constitution Party,0,1242,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,51,90, Straight Ticket, C, CON, Constitution Party,0,1395,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley, 51A,90, Straight Ticket, C, CON, Constitution Party,1,762,0.13%,Straight Ticket,Constitution Party,C
2, Berkeley,52,90, Straight Ticket, C, CON, Constitution Party,1,2412,0.04%,Straight Ticket,Constitution Party,C
2, Berkeley,53,90, Straight Ticket, C, CON, Constitution Party,2,2163,0.09%,Straight Ticket,Constitution Party,C
2, Berkeley,54,90, Straight Ticket, C, CON, Constitution Party,0,1986,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,55,90, Straight Ticket, C, CON, Constitution Party,0,699,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,56,90, Straight Ticket, C, CON, Constitution Party,0,828,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,6,90, Straight Ticket, C, CON, Constitution Party,0,999,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,7,90, Straight Ticket, C, CON, Constitution Party,0,1500,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,8,90, Straight Ticket, C, CON, Constitution Party,1,801,0.12%,Straight Ticket,Constitution Party,C
2, Berkeley,9,90, Straight Ticket, C, CON, Constitution Party,0,2364,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley, 922A,90, Straight Ticket, C, CON, Constitution Party,0,1017,0.00%,Straight Ticket,Constitution Party,C
2, Berkeley,1,90, Straight Ticket, D, DEM, Democratic Party,133,1590,8.36%,Straight Ticket,Democratic Party,D
2, Berkeley,10,90, Straight Ticket, D, DEM, Democratic Party,135,2073,6.51%,Straight Ticket,Democratic Party,D
2, Berkeley,105,90, Straight Ticket, D, DEM, Democratic Party,63,1401,4.50%,Straight Ticket,Democratic Party,D
2, Berkeley,106,90, Straight Ticket, D, DEM, Democratic Party,58,1119,5.18%,Straight Ticket,Democratic Party,D
2, Berkeley,107,90, Straight Ticket, D, DEM, Democratic Party,78,1425,5.47%,Straight Ticket,Democratic Party,D
2, Berkeley,11,90, Straight Ticket, D, DEM, Democratic Party,48,977,4.91%,Straight Ticket,Democratic Party,D
2, Berkeley,110,90, Straight Ticket, D, DEM, Democratic Party,16,780,2.05%,Straight Ticket,Democratic Party,D
2, Berkeley,111,90, Straight Ticket, D, DEM, Democratic Party,34,1062,3.20%,Straight Ticket,Democratic Party,D
2, Berkeley,112,90, Straight Ticket, D, DEM, Democratic Party,72,1218,5.91%,Straight Ticket,Democratic Party,D
2, Berkeley,113,90, Straight Ticket, D, DEM, Democratic Party,25,672,3.72%,Straight Ticket,Democratic Party,D
2, Berkeley,114,90, Straight Ticket, D, DEM, Democratic Party,50,867,5.77%,Straight Ticket,Democratic Party,D
2, Berkeley,115,90, Straight Ticket, D, DEM, Democratic Party,46,942,4.88%,Straight Ticket,Democratic Party,D
2, Berkeley,12,90, Straight Ticket, D, DEM, Democratic Party,146,2922,5.00%,Straight Ticket,Democratic Party,D
2, Berkeley,13,90, Straight Ticket, D, DEM, Democratic Party,67,1200,5.58%,Straight Ticket,Democratic Party,D
2, Berkeley,14,90, Straight Ticket, D, DEM, Democratic Party,84,837,10.04%,Straight Ticket,Democratic Party,D
2, Berkeley,15,90, Straight Ticket, D, DEM, Democratic Party,109,1230,8.86%,Straight Ticket,Democratic Party,D
2, Berkeley,16,90, Straight Ticket, D, DEM, Democratic Party,185,2655,6.97%,Straight Ticket,Democratic Party,D
2, Berkeley,17,90, Straight Ticket, D, DEM, Democratic Party,96,1485,6.46%,Straight Ticket,Democratic Party,D
2, Berkeley,18,90, Straight Ticket, D, DEM, Democratic Party,131,1815,7.22%,Straight Ticket,Democratic Party,D
2, Berkeley, 18A,90, Straight Ticket, D, DEM, Democratic Party,10,540,1.85%,Straight Ticket,Democratic Party,D
2, Berkeley,19,90, Straight Ticket, D, DEM, Democratic Party,87,1584,5.49%,Straight Ticket,Democratic Party,D
2, Berkeley,2,90, Straight Ticket, D, DEM, Democratic Party,128,2001,6.40%,Straight Ticket,Democratic Party,D
2, Berkeley,20,90, Straight Ticket, D, DEM, Democratic Party,101,1638,6.17%,Straight Ticket,Democratic Party,D
2, Berkeley,21,90, Straight Ticket, D, DEM, Democratic Party,85,2295,3.70%,Straight Ticket,Democratic Party,D
2, Berkeley,22,90, Straight Ticket, D, DEM, Democratic Party,62,1380,4.49%,Straight Ticket,Democratic Party,D
2, Berkeley, 22A,90, Straight Ticket, D, DEM, Democratic Party,42,1296,3.24%,Straight Ticket,Democratic Party,D
2, Berkeley,23,90, Straight Ticket, D, DEM, Democratic Party,175,3114,5.62%,Straight Ticket,Democratic Party,D
2, Berkeley,24,90, Straight Ticket, D, DEM, Democratic Party,139,1929,7.21%,Straight Ticket,Democratic Party,D
2, Berkeley,25,90, Straight Ticket, D, DEM, Democratic Party,145,1827,7.94%,Straight Ticket,Democratic Party,D
2, Berkeley,26,90, Straight Ticket, D, DEM, Democratic Party,87,1818,4.79%,Straight Ticket,Democratic Party,D
2, Berkeley,27,90, Straight Ticket, D, DEM, Democratic Party,148,2625,5.64%,Straight Ticket,Democratic Party,D
2, Berkeley,28,90, Straight Ticket, D, DEM, Democratic Party,117,2043,5.73%,Straight Ticket,Democratic Party,D
2, Berkeley,29,90, Straight Ticket, D, DEM, Democratic Party,85,2037,4.17%,Straight Ticket,Democratic Party,D
2, Berkeley,30,90, Straight Ticket, D, DEM, Democratic Party,71,1680,4.23%,Straight Ticket,Democratic Party,D
2, Berkeley,32,90, Straight Ticket, D, DEM, Democratic Party,108,2007,5.38%,Straight Ticket,Democratic Party,D
2, Berkeley,34,90, Straight Ticket, D, DEM, Democratic Party,79,1980,3.99%,Straight Ticket,Democratic Party,D
2, Berkeley,35,90, Straight Ticket, D, DEM, Democratic Party,104,2421,4.30%,Straight Ticket,Democratic Party,D
2, Berkeley,36,90, Straight Ticket, D, DEM, Democratic Party,140,2934,4.77%,Straight Ticket,Democratic Party,D
2, Berkeley,38,90, Straight Ticket, D, DEM, Democratic Party,66,2409,2.74%,Straight Ticket,Democratic Party,D
2, Berkeley,39,90, Straight Ticket, D, DEM, Democratic Party,176,4692,3.75%,Straight Ticket,Democratic Party,D
2, Berkeley,40,90, Straight Ticket, D, DEM, Democratic Party,150,3033,4.95%,Straight Ticket,Democratic Party,D
2, Berkeley,41,90, Straight Ticket, D, DEM, Democratic Party,104,2724,3.82%,Straight Ticket,Democratic Party,D
2, Berkeley,42,90, Straight Ticket, D, DEM, Democratic Party,53,1527,3.47%,Straight Ticket,Democratic Party,D
2, Berkeley,43,90, Straight Ticket, D, DEM, Democratic Party,15,540,2.78%,Straight Ticket,Democratic Party,D
2, Berkeley, 43A,90, Straight Ticket, D, DEM, Democratic Party,50,1227,4.07%,Straight Ticket,Democratic Party,D
2, Berkeley,44,90, Straight Ticket, D, DEM, Democratic Party,36,1113,3.23%,Straight Ticket,Democratic Party,D
2, Berkeley,45,90, Straight Ticket, D, DEM, Democratic Party,92,2424,3.80%,Straight Ticket,Democratic Party,D
2, Berkeley,46,90, Straight Ticket, D, DEM, Democratic Party,30,1020,2.94%,Straight Ticket,Democratic Party,D
2, Berkeley, 46A,90, Straight Ticket, D, DEM, Democratic Party,48,1605,2.99%,Straight Ticket,Democratic Party,D
2, Berkeley,47,90, Straight Ticket, D, DEM, Democratic Party,79,2379,3.32%,Straight Ticket,Democratic Party,D
2, Berkeley,48,90, Straight Ticket, D, DEM, Democratic Party,141,2805,5.03%,Straight Ticket,Democratic Party,D
2, Berkeley,49,90, Straight Ticket, D, DEM, Democratic Party,88,2532,3.48%,Straight Ticket,Democratic Party,D
2, Berkeley,5,90, Straight Ticket, D, DEM, Democratic Party,147,1836,8.01%,Straight Ticket,Democratic Party,D
2, Berkeley,50,90, Straight Ticket, D, DEM, Democratic Party,51,1242,4.11%,Straight Ticket,Democratic Party,D
2, Berkeley,51,90, Straight Ticket, D, DEM, Democratic Party,59,1395,4.23%,Straight Ticket,Democratic Party,D
2, Berkeley, 51A,90, Straight Ticket, D, DEM, Democratic Party,23,762,3.02%,Straight Ticket,Democratic Party,D
2, Berkeley,52,90, Straight Ticket, D, DEM, Democratic Party,145,2412,6.01%,Straight Ticket,Democratic Party,D
2, Berkeley,53,90, Straight Ticket, D, DEM, Democratic Party,146,2163,6.75%,Straight Ticket,Democratic Party,D
2, Berkeley,54,90, Straight Ticket, D, DEM, Democratic Party,86,1986,4.33%,Straight Ticket,Democratic Party,D
2, Berkeley,55,90, Straight Ticket, D, DEM, Democratic Party,14,699,2.00%,Straight Ticket,Democratic Party,D
2, Berkeley,56,90, Straight Ticket, D, DEM, Democratic Party,56,828,6.76%,Straight Ticket,Democratic Party,D
2, Berkeley,6,90, Straight Ticket, D, DEM, Democratic Party,100,999,10.01%,Straight Ticket,Democratic Party,D
2, Berkeley,7,90, Straight Ticket, D, DEM, Democratic Party,145,1500,9.67%,Straight Ticket,Democratic Party,D
2, Berkeley,8,90, Straight Ticket, D, DEM, Democratic Party,86,801,10.74%,Straight Ticket,Democratic Party,D
2, Berkeley,9,90, Straight Ticket, D, DEM, Democratic Party,129,2364,5.46%,Straight Ticket,Democratic Party,D
2, Berkeley, 922A,90, Straight Ticket, D, DEM, Democratic Party,91,1017,8.95%,Straight Ticket,Democratic Party,D
2, Berkeley,1,90, Straight Ticket, M, MTN, Mountain Party,0,1590,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,10,90, Straight Ticket, M, MTN, Mountain Party,2,2073,0.10%,Straight Ticket,Mountain Party,M
2, Berkeley,105,90, Straight Ticket, M, MTN, Mountain Party,2,1401,0.14%,Straight Ticket,Mountain Party,M
2, Berkeley,106,90, Straight Ticket, M, MTN, Mountain Party,3,1119,0.27%,Straight Ticket,Mountain Party,M
2, Berkeley,107,90, Straight Ticket, M, MTN, Mountain Party,2,1425,0.14%,Straight Ticket,Mountain Party,M
2, Berkeley,11,90, Straight Ticket, M, MTN, Mountain Party,0,977,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,110,90, Straight Ticket, M, MTN, Mountain Party,0,780,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,111,90, Straight Ticket, M, MTN, Mountain Party,0,1062,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,112,90, Straight Ticket, M, MTN, Mountain Party,0,1218,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,113,90, Straight Ticket, M, MTN, Mountain Party,0,672,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,114,90, Straight Ticket, M, MTN, Mountain Party,0,867,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,115,90, Straight Ticket, M, MTN, Mountain Party,1,942,0.11%,Straight Ticket,Mountain Party,M
2, Berkeley,12,90, Straight Ticket, M, MTN, Mountain Party,0,2922,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,13,90, Straight Ticket, M, MTN, Mountain Party,0,1200,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,14,90, Straight Ticket, M, MTN, Mountain Party,1,837,0.12%,Straight Ticket,Mountain Party,M
2, Berkeley,15,90, Straight Ticket, M, MTN, Mountain Party,0,1230,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,16,90, Straight Ticket, M, MTN, Mountain Party,0,2655,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,17,90, Straight Ticket, M, MTN, Mountain Party,0,1485,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,18,90, Straight Ticket, M, MTN, Mountain Party,0,1815,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley, 18A,90, Straight Ticket, M, MTN, Mountain Party,1,540,0.19%,Straight Ticket,Mountain Party,M
2, Berkeley,19,90, Straight Ticket, M, MTN, Mountain Party,1,1584,0.06%,Straight Ticket,Mountain Party,M
2, Berkeley,2,90, Straight Ticket, M, MTN, Mountain Party,1,2001,0.05%,Straight Ticket,Mountain Party,M
2, Berkeley,20,90, Straight Ticket, M, MTN, Mountain Party,1,1638,0.06%,Straight Ticket,Mountain Party,M
2, Berkeley,21,90, Straight Ticket, M, MTN, Mountain Party,3,2295,0.13%,Straight Ticket,Mountain Party,M
2, Berkeley,22,90, Straight Ticket, M, MTN, Mountain Party,2,1380,0.14%,Straight Ticket,Mountain Party,M
2, Berkeley, 22A,90, Straight Ticket, M, MTN, Mountain Party,0,1296,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,23,90, Straight Ticket, M, MTN, Mountain Party,2,3114,0.06%,Straight Ticket,Mountain Party,M
2, Berkeley,24,90, Straight Ticket, M, MTN, Mountain Party,1,1929,0.05%,Straight Ticket,Mountain Party,M
2, Berkeley,25,90, Straight Ticket, M, MTN, Mountain Party,1,1827,0.05%,Straight Ticket,Mountain Party,M
2, Berkeley,26,90, Straight Ticket, M, MTN, Mountain Party,2,1818,0.11%,Straight Ticket,Mountain Party,M
2, Berkeley,27,90, Straight Ticket, M, MTN, Mountain Party,2,2625,0.08%,Straight Ticket,Mountain Party,M
2, Berkeley,28,90, Straight Ticket, M, MTN, Mountain Party,3,2043,0.15%,Straight Ticket,Mountain Party,M
2, Berkeley,29,90, Straight Ticket, M, MTN, Mountain Party,0,2037,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,30,90, Straight Ticket, M, MTN, Mountain Party,1,1680,0.06%,Straight Ticket,Mountain Party,M
2, Berkeley,32,90, Straight Ticket, M, MTN, Mountain Party,3,2007,0.15%,Straight Ticket,Mountain Party,M
2, Berkeley,34,90, Straight Ticket, M, MTN, Mountain Party,1,1980,0.05%,Straight Ticket,Mountain Party,M
2, Berkeley,35,90, Straight Ticket, M, MTN, Mountain Party,1,2421,0.04%,Straight Ticket,Mountain Party,M
2, Berkeley,36,90, Straight Ticket, M, MTN, Mountain Party,1,2934,0.03%,Straight Ticket,Mountain Party,M
2, Berkeley,38,90, Straight Ticket, M, MTN, Mountain Party,2,2409,0.08%,Straight Ticket,Mountain Party,M
2, Berkeley,39,90, Straight Ticket, M, MTN, Mountain Party,0,4692,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,40,90, Straight Ticket, M, MTN, Mountain Party,2,3033,0.07%,Straight Ticket,Mountain Party,M
2, Berkeley,41,90, Straight Ticket, M, MTN, Mountain Party,2,2724,0.07%,Straight Ticket,Mountain Party,M
2, Berkeley,42,90, Straight Ticket, M, MTN, Mountain Party,0,1527,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,43,90, Straight Ticket, M, MTN, Mountain Party,0,540,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley, 43A,90, Straight Ticket, M, MTN, Mountain Party,0,1227,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,44,90, Straight Ticket, M, MTN, Mountain Party,3,1113,0.27%,Straight Ticket,Mountain Party,M
2, Berkeley,45,90, Straight Ticket, M, MTN, Mountain Party,3,2424,0.12%,Straight Ticket,Mountain Party,M
2, Berkeley,46,90, Straight Ticket, M, MTN, Mountain Party,0,1020,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley, 46A,90, Straight Ticket, M, MTN, Mountain Party,0,1605,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,47,90, Straight Ticket, M, MTN, Mountain Party,5,2379,0.21%,Straight Ticket,Mountain Party,M
2, Berkeley,48,90, Straight Ticket, M, MTN, Mountain Party,1,2805,0.04%,Straight Ticket,Mountain Party,M
2, Berkeley,49,90, Straight Ticket, M, MTN, Mountain Party,3,2532,0.12%,Straight Ticket,Mountain Party,M
2, Berkeley,5,90, Straight Ticket, M, MTN, Mountain Party,1,1836,0.05%,Straight Ticket,Mountain Party,M
2, Berkeley,50,90, Straight Ticket, M, MTN, Mountain Party,0,1242,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,51,90, Straight Ticket, M, MTN, Mountain Party,1,1395,0.07%,Straight Ticket,Mountain Party,M
2, Berkeley, 51A,90, Straight Ticket, M, MTN, Mountain Party,0,762,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,52,90, Straight Ticket, M, MTN, Mountain Party,2,2412,0.08%,Straight Ticket,Mountain Party,M
2, Berkeley,53,90, Straight Ticket, M, MTN, Mountain Party,0,2163,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,54,90, Straight Ticket, M, MTN, Mountain Party,1,1986,0.05%,Straight Ticket,Mountain Party,M
2, Berkeley,55,90, Straight Ticket, M, MTN, Mountain Party,0,699,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,56,90, Straight Ticket, M, MTN, Mountain Party,0,828,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,6,90, Straight Ticket, M, MTN, Mountain Party,1,999,0.10%,Straight Ticket,Mountain Party,M
2, Berkeley,7,90, Straight Ticket, M, MTN, Mountain Party,1,1500,0.07%,Straight Ticket,Mountain Party,M
2, Berkeley,8,90, Straight Ticket, M, MTN, Mountain Party,1,801,0.12%,Straight Ticket,Mountain Party,M
2, Berkeley,9,90, Straight Ticket, M, MTN, Mountain Party,0,2364,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley, 922A,90, Straight Ticket, M, MTN, Mountain Party,0,1017,0.00%,Straight Ticket,Mountain Party,M
2, Berkeley,1,90, Straight Ticket, R, REP, Republican Party,46,1590,2.89%,Straight Ticket,Republican Party,R
2, Berkeley,10,90, Straight Ticket, R, REP, Republican Party,69,2073,3.33%,Straight Ticket,Republican Party,R
2, Berkeley,105,90, Straight Ticket, R, REP, Republican Party,75,1401,5.35%,Straight Ticket,Republican Party,R
2, Berkeley,106,90, Straight Ticket, R, REP, Republican Party,70,1119,6.26%,Straight Ticket,Republican Party,R
2, Berkeley,107,90, Straight Ticket, R, REP, Republican Party,69,1425,4.84%,Straight Ticket,Republican Party,R
2, Berkeley,11,90, Straight Ticket, R, REP, Republican Party,23,977,2.35%,Straight Ticket,Republican Party,R
2, Berkeley,110,90, Straight Ticket, R, REP, Republican Party,34,780,4.36%,Straight Ticket,Republican Party,R
2, Berkeley,111,90, Straight Ticket, R, REP, Republican Party,63,1062,5.93%,Straight Ticket,Republican Party,R
2, Berkeley,112,90, Straight Ticket, R, REP, Republican Party,74,1218,6.08%,Straight Ticket,Republican Party,R
2, Berkeley,113,90, Straight Ticket, R, REP, Republican Party,40,672,5.95%,Straight Ticket,Republican Party,R
2, Berkeley,114,90, Straight Ticket, R, REP, Republican Party,45,867,5.19%,Straight Ticket,Republican Party,R
2, Berkeley,115,90, Straight Ticket, R, REP, Republican Party,44,942,4.67%,Straight Ticket,Republican Party,R
2, Berkeley,12,90, Straight Ticket, R, REP, Republican Party,187,2922,6.40%,Straight Ticket,Republican Party,R
2, Berkeley,13,90, Straight Ticket, R, REP, Republican Party,55,1200,4.58%,Straight Ticket,Republican Party,R
2, Berkeley,14,90, Straight Ticket, R, REP, Republican Party,24,837,2.87%,Straight Ticket,Republican Party,R
2, Berkeley,15,90, Straight Ticket, R, REP, Republican Party,38,1230,3.09%,Straight Ticket,Republican Party,R
2, Berkeley,16,90, Straight Ticket, R, REP, Republican Party,136,2655,5.12%,Straight Ticket,Republican Party,R
2, Berkeley,17,90, Straight Ticket, R, REP, Republican Party,56,1485,3.77%,Straight Ticket,Republican Party,R
2, Berkeley,18,90, Straight Ticket, R, REP, Republican Party,97,1815,5.34%,Straight Ticket,Republican Party,R
2, Berkeley, 18A,90, Straight Ticket, R, REP, Republican Party,27,540,5.00%,Straight Ticket,Republican Party,R
2, Berkeley,19,90, Straight Ticket, R, REP, Republican Party,119,1584,7.51%,Straight Ticket,Republican Party,R
2, Berkeley,2,90, Straight Ticket, R, REP, Republican Party,71,2001,3.55%,Straight Ticket,Republican Party,R
2, Berkeley,20,90, Straight Ticket, R, REP, Republican Party,141,1638,8.61%,Straight Ticket,Republican Party,R
2, Berkeley,21,90, Straight Ticket, R, REP, Republican Party,143,2295,6.23%,Straight Ticket,Republican Party,R
2, Berkeley,22,90, Straight Ticket, R, REP, Republican Party,68,1380,4.93%,Straight Ticket,Republican Party,R
2, Berkeley, 22A,90, Straight Ticket, R, REP, Republican Party,42,1296,3.24%,Straight Ticket,Republican Party,R
2, Berkeley,23,90, Straight Ticket, R, REP, Republican Party,190,3114,6.10%,Straight Ticket,Republican Party,R
2, Berkeley,24,90, Straight Ticket, R, REP, Republican Party,68,1929,3.53%,Straight Ticket,Republican Party,R
2, Berkeley,25,90, Straight Ticket, R, REP, Republican Party,90,1827,4.93%,Straight Ticket,Republican Party,R
2, Berkeley,26,90, Straight Ticket, R, REP, Republican Party,87,1818,4.79%,Straight Ticket,Republican Party,R
2, Berkeley,27,90, Straight Ticket, R, REP, Republican Party,132,2625,5.03%,Straight Ticket,Republican Party,R
2, Berkeley,28,90, Straight Ticket, R, REP, Republican Party,94,2043,4.60%,Straight Ticket,Republican Party,R
2, Berkeley,29,90, Straight Ticket, R, REP, Republican Party,75,2037,3.68%,Straight Ticket,Republican Party,R
2, Berkeley,30,90, Straight Ticket, R, REP, Republican Party,115,1680,6.85%,Straight Ticket,Republican Party,R
2, Berkeley,32,90, Straight Ticket, R, REP, Republican Party,106,2007,5.28%,Straight Ticket,Republican Party,R
2, Berkeley,34,90, Straight Ticket, R, REP, Republican Party,126,1980,6.36%,Straight Ticket,Republican Party,R
2, Berkeley,35,90, Straight Ticket, R, REP, Republican Party,136,2421,5.62%,Straight Ticket,Republican Party,R
2, Berkeley,36,90, Straight Ticket, R, REP, Republican Party,192,2934,6.54%,Straight Ticket,Republican Party,R
2, Berkeley,38,90, Straight Ticket, R, REP, Republican Party,98,2409,4.07%,Straight Ticket,Republican Party,R
2, Berkeley,39,90, Straight Ticket, R, REP, Republican Party,255,4692,5.43%,Straight Ticket,Republican Party,R
2, Berkeley,40,90, Straight Ticket, R, REP, Republican Party,172,3033,5.67%,Straight Ticket,Republican Party,R
2, Berkeley,41,90, Straight Ticket, R, REP, Republican Party,159,2724,5.84%,Straight Ticket,Republican Party,R
2, Berkeley,42,90, Straight Ticket, R, REP, Republican Party,75,1527,4.91%,Straight Ticket,Republican Party,R
2, Berkeley,43,90, Straight Ticket, R, REP, Republican Party,29,540,5.37%,Straight Ticket,Republican Party,R
2, Berkeley, 43A,90, Straight Ticket, R, REP, Republican Party,81,1227,6.60%,Straight Ticket,Republican Party,R
2, Berkeley,44,90, Straight Ticket, R, REP, Republican Party,56,1113,5.03%,Straight Ticket,Republican Party,R
2, Berkeley,45,90, Straight Ticket, R, REP, Republican Party,161,2424,6.64%,Straight Ticket,Republican Party,R
2, Berkeley,46,90, Straight Ticket, R, REP, Republican Party,75,1020,7.35%,Straight Ticket,Republican Party,R
2, Berkeley, 46A,90, Straight Ticket, R, REP, Republican Party,105,1605,6.54%,Straight Ticket,Republican Party,R
2, Berkeley,47,90, Straight Ticket, R, REP, Republican Party,134,2379,5.63%,Straight Ticket,Republican Party,R
2, Berkeley,48,90, Straight Ticket, R, REP, Republican Party,149,2805,5.31%,Straight Ticket,Republican Party,R
2, Berkeley,49,90, Straight Ticket, R, REP, Republican Party,98,2532,3.87%,Straight Ticket,Republican Party,R
